,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude,Invoice ID,Unit price,Tax 5%
7616,,A,Luang Prabang,Normal,Male,Home and lifestyle,,18,,3602.012071188607,2022-11-16,12:36,Cash,1385.3892581494642,4.761905,2216.622813039143,18.855438194902433,19.889271,102.133453,APT-90-BOQ0,76.96606989719245,2216.622813039143
7617,,E,Luang Prabang,Member,Male,Health and beauty,,17,,3786.673086604099,2022-12-03,16:05,Credit card,1456.412725616961,4.761905,2330.260360987138,14.400146459306724,19.889271,102.133453,IZE-85-6USM,85.67133680099771,2330.260360987138
7618,,F,Chiang Mai,Normal,Male,Electronic accessories,,12,,2066.487944549954,2022-06-07,17:16,Cash,794.8030555961362,4.761905,1271.684888953818,11.123732174748618,18.796143,98.979263,BMV-41-S33X,66.23358796634469,1271.684888953818
7619,,A,Chiang Mai,Member,Male,Home and lifestyle,,10,,2610.293701836459,2022-11-23,16:47,Credit card,1003.9591160909458,4.761905,1606.3345857455133,7.903517072738047,18.796143,98.979263,NFL-38-03XT,100.39591160909458,1606.3345857455133
7620,,A,Vientiane,Normal,Female,Electronic accessories,,12,,974.8140845133153,2022-05-29,18:54,Credit card,374.9284940435828,4.761905,599.8855904697325,14.861765128162094,17.974855,102.630867,ALB-02-S92R,31.24404117029857,599.8855904697325
7621,,A,Chiang Mai,Normal,Female,Fashion accessories,,10,,739.8188787922602,2022-03-06,15:15,Credit card,284.54572261240776,4.761905,455.27315617985244,6.745499058842487,18.796143,98.979263,RFZ-45-FQGQ,28.454572261240777,455.27315617985244
7622,,D,Luang Prabang,Normal,Male,Home and lifestyle,,18,,1143.063179003343,2022-12-24,18:28,Ewallet,439.639684232055,4.761905,703.423494771288,17.427752403826517,19.889271,102.133453,JWG-39-AAG1,24.424426901780834,703.423494771288
7623,,D,Bangkok,Normal,Male,Fashion accessories,,12,,2295.78285908226,2022-01-04,13:25,Ewallet,882.9934073393307,4.761905,1412.7894517429293,8.710018204082957,13.736717,100.523186,FYF-75-2GZB,73.58278394494423,1412.7894517429293
7624,,C,Bangkok,Normal,Male,Home and lifestyle,,17,,4005.544132716304,2022-06-23,15:37,Cash,1540.5938971985784,4.761905,2464.9502355177256,12.862383473730947,13.736717,100.523186,VWZ-48-GXLU,90.62317042344579,2464.9502355177256
7625,,B,Bangkok,Normal,Male,Sports and travel,,15,,1289.033457747866,2022-05-16,12:54,Credit card,495.7820991337946,4.761905,793.2513586140714,13.939209564940931,13.736717,100.523186,MCJ-25-LLDK,33.05213994225297,793.2513586140714
7626,,E,Bangkok,Normal,Male,Food and beverages,,12,,2617.510340188825,2022-09-01,10:42,Ewallet,1006.7347462264711,4.761905,1610.775593962354,10.437349855962303,13.736717,100.523186,YMA-70-7JXN,83.89456218553926,1610.775593962354
7627,,E,Bangkok,Normal,Female,Fashion accessories,,18,,3168.1155457670225,2022-03-01,17:07,Credit card,1218.5059791411625,4.761905,1949.60956662586,14.958106663583695,13.736717,100.523186,XKO-59-UTL7,67.69477661895347,1949.60956662586
7628,,E,Bangkok,Normal,Female,Home and lifestyle,,17,,5248.06269066793,2022-02-14,17:24,Ewallet,2018.485650256896,4.761905,3229.5770404110335,8.75325438338195,13.736717,100.523186,DPI-06-ON9J,118.73445001511152,3229.5770404110335
7629,,C,Luang Prabang,Normal,Male,Food and beverages,,12,,2862.517660911204,2022-03-13,13:14,Credit card,1100.9683311196939,4.761905,1761.5493297915102,5.519368606648932,19.889271,102.133453,KNR-88-MEZN,91.74736092664115,1761.5493297915102
7630,,D,Chiang Mai,Normal,Male,Fashion accessories,,16,,3567.089074397163,2022-04-05,15:10,Ewallet,1371.9573363066013,4.761905,2195.131738090562,19.389016042024046,18.796143,98.979263,HPJ-41-HHTP,85.74733351916258,2195.131738090562
7631,,F,Luang Prabang,Member,Female,Health and beauty,,14,,2804.437034935334,2022-01-31,16:49,Cash,1078.6296288212823,4.761905,1725.8074061140517,9.800687470147249,19.889271,102.133453,ZXF-35-O1UX,77.04497348723444,1725.8074061140517
7632,,F,Vientiane,Normal,Female,Home and lifestyle,,11,,3424.4672792321535,2022-06-05,15:23,Cash,1317.1027997046742,4.761905,2107.364479527479,15.701933519907,17.974855,102.630867,SAD-05-XZTQ,119.73661815497039,2107.364479527479
7633,,C,Bangkok,Member,Female,Health and beauty,,17,,5217.629535177231,2022-08-28,13:36,Cash,2006.7805904527813,4.761905,3210.84894472445,12.61300410380571,13.736717,100.523186,HNP-28-1J1G,118.04591708545773,3210.84894472445
7634,,F,Chiang Mai,Normal,Male,Sports and travel,,10,,1919.0993262857558,2022-03-05,17:34,Credit card,738.1151254945214,4.761905,1180.9842007912343,15.034980156695063,18.796143,98.979263,JHX-49-8Z41,73.81151254945215,1180.9842007912343
7635,,E,Chiang Mai,Member,Female,Home and lifestyle,,13,,2214.5197139898046,2022-11-19,15:45,Cash,851.7383515345402,4.761905,1362.7813624552646,6.664047837735167,18.796143,98.979263,PDG-23-4DKY,65.51833473342617,1362.7813624552646
7636,,B,Bangkok,Member,Male,Sports and travel,,13,,2237.9484387319226,2022-04-19,10:51,Cash,860.7493995122779,4.761905,1377.1990392196449,12.782718126741486,13.736717,100.523186,WOM-65-F6ZX,66.21149227017523,1377.1990392196449
7637,,A,Chiang Mai,Member,Male,Food and beverages,,19,,3104.011408197426,2022-03-09,15:34,Ewallet,1193.8505416143946,4.761905,1910.1608665830315,10.883293302683306,18.796143,98.979263,JLU-69-I0VR,62.83423903233656,1910.1608665830315
7638,,D,Bangkok,Normal,Female,Fashion accessories,,14,,2662.2898374666133,2022-02-04,10:53,Ewallet,1023.9576297948512,4.761905,1638.332207671762,11.777743502505615,13.736717,100.523186,MYP-97-JPPF,73.13983069963223,1638.332207671762
7639,,D,Vientiane,Normal,Female,Electronic accessories,,13,,1600.7148252125733,2022-09-08,12:23,Ewallet,615.659548158682,4.761905,985.0552770538912,19.493124994163544,17.974855,102.630867,JGY-06-57L4,47.358426781437075,985.0552770538912
7640,,C,Bangkok,Normal,Female,Sports and travel,,10,,2929.6508360975095,2022-12-20,16:10,Cash,1126.7887831144267,4.761905,1802.8620529830828,7.044333572553384,13.736717,100.523186,TMD-36-8VYG,112.67887831144266,1802.8620529830828
7641,,D,Vientiane,Normal,Male,Electronic accessories,,16,,2871.3571388816504,2022-02-05,16:44,Ewallet,1104.3681303390963,4.761905,1766.989008542554,16.320502646170972,17.974855,102.630867,QME-94-2FQ2,69.02300814619352,1766.989008542554
7642,,E,Chiang Mai,Member,Female,Electronic accessories,,19,,5147.5185904827285,2022-05-12,17:54,Ewallet,1979.8148424933572,4.761905,3167.7037479893715,9.95514191259922,18.796143,98.979263,XYB-58-NDVQ,104.20078118386091,3167.7037479893715
7643,,F,Luang Prabang,Normal,Female,Fashion accessories,,11,,1931.3685095493934,2022-11-01,14:57,Cash,742.834042134382,4.761905,1188.5344674150112,9.355369814356434,19.889271,102.133453,MAJ-12-6VK3,67.530367466762,1188.5344674150112
7644,,E,Chiang Mai,Normal,Male,Food and beverages,,19,,4536.353953116601,2022-08-10,17:13,Ewallet,1744.7515204294616,4.761905,2791.602432687139,9.06166093848898,18.796143,98.979263,BXT-20-EURN,91.8290273910243,2791.602432687139
7645,,C,Luang Prabang,Normal,Female,Fashion accessories,,12,,1675.0717291669296,2022-06-16,17:10,Credit card,644.258357371896,4.761905,1030.8133717950336,10.231723298343365,19.889271,102.133453,SRX-48-PKJL,53.688196447658,1030.8133717950336
7646,,E,Bangkok,Normal,Female,Home and lifestyle,,14,,3002.2969621490683,2022-10-01,17:43,Ewallet,1154.7296008265648,4.761905,1847.5673613225038,10.35675589390409,13.736717,100.523186,KEN-28-1UPV,82.48068577332606,1847.5673613225038
7647,,F,Chiang Mai,Normal,Male,Sports and travel,,17,,3086.8017888930635,2022-03-01,15:01,Credit card,1187.231457266563,4.761905,1899.5703316265008,9.061205077729571,18.796143,98.979263,RJL-34-KWW0,69.83714454509195,1899.5703316265008
7648,,B,Chiang Mai,Normal,Male,Electronic accessories,,19,,2801.5444272760324,2022-12-08,17:44,Ewallet,1077.5170874138587,4.761905,1724.027339862174,15.012397216602139,18.796143,98.979263,ULW-07-QV1I,56.71142565336098,1724.027339862174
7649,,C,Vientiane,Normal,Male,Fashion accessories,,17,,4780.478673920565,2022-04-23,10:56,Ewallet,1838.6456438156017,4.761905,2941.8330301049627,5.715829755503741,17.974855,102.630867,YZD-98-24UJ,108.1556261068001,2941.8330301049627
7650,,B,Bangkok,Normal,Male,Fashion accessories,,11,,894.3554126618797,2022-08-09,18:53,Credit card,343.98285102379987,4.761905,550.3725616380798,9.984407087088263,13.736717,100.523186,CUN-17-GS2P,31.271168274890897,550.3725616380798
7651,,A,Luang Prabang,Member,Male,Fashion accessories,,18,,3214.8003341334365,2022-10-06,15:05,Cash,1236.4616669743987,4.761905,1978.3386671590379,9.203084102541041,19.889271,102.133453,VUL-35-P4JL,68.69231483191103,1978.3386671590379
7652,,B,Bangkok,Member,Female,Sports and travel,,15,,1538.0393857379331,2022-03-09,13:00,Credit card,591.5536098992051,4.761905,946.4857758387282,16.27127030824805,13.736717,100.523186,LPU-39-S04Z,39.43690732661367,946.4857758387282
7653,,A,Vientiane,Normal,Female,Food and beverages,,18,,4965.737826898328,2022-11-11,10:00,Cash,1909.8991641916648,4.761905,3055.838662706664,7.1974781602932945,17.974855,102.630867,RXH-46-QR6P,106.10550912175916,3055.838662706664
7654,,A,Vientiane,Normal,Male,Fashion accessories,,13,,1532.7263851389425,2022-12-12,14:14,Ewallet,589.5101481303625,4.761905,943.21623700858,19.11030713145849,17.974855,102.630867,IGM-44-E52K,45.34693447156634,943.21623700858
7655,,B,Vientiane,Normal,Female,Sports and travel,,12,,2600.302661148884,2022-09-20,16:00,Cash,1000.116408134186,4.761905,1600.1862530146977,7.557779180677324,17.974855,102.630867,KLL-95-ETI1,83.34303401118217,1600.1862530146977
7656,,C,Bangkok,Normal,Female,Electronic accessories,,14,,1330.651194910689,2022-09-26,10:45,Cash,511.7889211194957,4.761905,818.8622737911932,10.550410460953268,13.736717,100.523186,GUL-47-ZGMP,36.55635150853541,818.8622737911932
7657,,F,Vientiane,Member,Male,Home and lifestyle,,14,,2201.885756873846,2022-05-11,15:42,Credit card,846.8791372591713,4.761905,1355.0066196146743,7.995502901586839,17.974855,102.630867,LFP-03-L1K3,60.49136694708366,1355.0066196146743
7658,,E,Bangkok,Member,Male,Health and beauty,,13,,3715.8273212948516,2022-09-24,11:17,Cash,1429.1643543441735,4.761905,2286.662966950678,9.300469152081359,13.736717,100.523186,VUG-54-TDED,109.93571956493642,2286.662966950678
7659,,E,Vientiane,Normal,Male,Sports and travel,,16,,1522.8280887120723,2022-07-27,16:46,Cash,585.7031110431047,4.761905,937.1249776689676,16.415370510021873,17.974855,102.630867,ECO-80-A6MG,36.606444440194046,937.1249776689676
7660,,F,Chiang Mai,Member,Female,Health and beauty,,17,,3815.325548039661,2022-07-31,18:07,Credit card,1467.4329030921774,4.761905,2347.892644947484,12.1460707810754,18.796143,98.979263,GJI-24-X8B0,86.31958253483397,2347.892644947484
7661,,A,Luang Prabang,Member,Male,Fashion accessories,,14,,1472.4177488236755,2022-02-20,11:15,Cash,566.3145187783367,4.761905,906.1032300453388,7.43863575965375,19.889271,102.133453,MVL-13-Z3MN,40.45103705559548,906.1032300453388
7662,,A,Bangkok,Normal,Female,Fashion accessories,,18,,2881.705565850536,2022-10-15,16:52,Cash,1108.3482945578985,4.761905,1773.3572712926377,5.699523179668605,13.736717,100.523186,WJC-30-PIVT,61.574905253216585,1773.3572712926377
7663,,C,Luang Prabang,Normal,Female,Sports and travel,,16,,3080.966238998333,2022-02-11,13:11,Credit card,1184.987014999359,4.761905,1895.9792239989745,8.448743302554124,19.889271,102.133453,POV-16-5UU3,74.06168843745994,1895.9792239989745
7664,,D,Bangkok,Normal,Female,Health and beauty,,16,,3233.594699669351,2022-09-04,13:46,Credit card,1243.6902691035966,4.761905,1989.9044305657546,19.184041677890313,13.736717,100.523186,MUR-02-9IU4,77.73064181897479,1989.9044305657546
7665,,B,Bangkok,Member,Female,Fashion accessories,,17,,3547.100111984947,2022-07-14,13:40,Credit card,1364.2692738403641,4.761905,2182.8308381445827,17.6797512228205,13.736717,100.523186,BBA-55-BD42,80.25113375531554,2182.8308381445827
7666,,A,Chiang Mai,Member,Male,Electronic accessories,,13,,2839.6441840213174,2022-09-01,16:06,Cash,1092.1708400081989,4.761905,1747.4733440131183,11.602605738860131,18.796143,98.979263,HTF-45-2K0D,84.01314153909222,1747.4733440131183
7667,,E,Chiang Mai,Normal,Female,Food and beverages,,19,,2330.53736650856,2022-07-19,13:40,Ewallet,896.3605255802154,4.761905,1434.1768409283447,12.229928329189745,18.796143,98.979263,VMV-65-4QRL,47.176869767379756,1434.1768409283447
7668,,C,Bangkok,Normal,Male,Food and beverages,,15,,2345.3331942969207,2022-12-24,17:09,Credit card,902.0512285757386,4.761905,1443.281965721182,18.490492090684924,13.736717,100.523186,GUM-56-HR7D,60.136748571715906,1443.281965721182
7669,,B,Vientiane,Member,Female,Fashion accessories,,14,,863.8399354132343,2022-05-01,13:44,Credit card,332.24612900509015,4.761905,531.5938064081442,13.87018073563603,17.974855,102.630867,MUG-31-0IQN,23.73186635750644,531.5938064081442
7670,,C,Bangkok,Member,Male,Health and beauty,,10,,2518.7681389815752,2022-11-30,15:35,Cash,968.7569765313751,4.761905,1550.0111624502003,18.21150597723145,13.736717,100.523186,QSJ-77-IKAA,96.87569765313751,1550.0111624502003
7671,,B,Bangkok,Normal,Male,Home and lifestyle,,18,,4853.625668372064,2022-11-24,10:20,Ewallet,1866.7791032200244,4.761905,2986.846565152039,12.377586565285108,13.736717,100.523186,NUS-52-XZP0,103.70995017889024,2986.846565152039
7672,,B,Chiang Mai,Member,Male,Fashion accessories,,11,,1141.8171435686604,2022-07-22,12:00,Ewallet,439.1604398341001,4.761905,702.6567037345602,8.00146428678239,18.796143,98.979263,BTY-58-6W4I,39.92367634855455,702.6567037345602
7673,,F,Chiang Mai,Normal,Female,Home and lifestyle,,15,,1565.6314620557594,2022-04-16,11:01,Cash,602.1659469445228,4.761905,963.4655151112365,15.888904699133525,18.796143,98.979263,DKA-97-WEI9,40.14439646296819,963.4655151112365
7674,,A,Luang Prabang,Normal,Female,Home and lifestyle,,17,,1069.8008976816595,2022-09-07,17:47,Credit card,411.46188372371523,4.761905,658.3390139579444,12.895899793685189,19.889271,102.133453,PQK-81-CBP1,24.20364021904207,658.3390139579444
7675,,C,Luang Prabang,Member,Female,Health and beauty,,12,,3651.597527112561,2022-10-16,13:31,Cash,1404.460587350985,4.761905,2247.136939761576,15.02659369952703,19.889271,102.133453,ERP-80-K9XJ,117.03838227924875,2247.136939761576
7676,,C,Vientiane,Member,Male,Home and lifestyle,,14,,3666.1591079467144,2022-03-20,12:19,Ewallet,1410.0611953641207,4.761905,2256.0979125825934,7.358463750492419,17.974855,102.630867,KKT-70-X4KA,100.71865681172291,2256.0979125825934
7677,,F,Luang Prabang,Member,Female,Electronic accessories,,16,,2332.5253240890934,2022-06-14,10:48,Credit card,897.1251246496513,4.761905,1435.400199439442,14.714027028784185,19.889271,102.133453,MNN-35-I9WG,56.070320290603206,1435.400199439442
7678,,E,Luang Prabang,Normal,Female,Health and beauty,,13,,2304.8499575680094,2022-11-30,14:06,Ewallet,886.4807529107728,4.761905,1418.3692046572367,10.733857211076808,19.889271,102.133453,TJC-78-X6LW,68.19082714698253,1418.3692046572367
7679,,E,Luang Prabang,Normal,Female,Fashion accessories,,14,,1790.7597367691617,2022-04-29,18:06,Ewallet,688.753744911216,4.761905,1102.0059918579457,9.979966292167939,19.889271,102.133453,JUO-47-IDR9,49.196696065086854,1102.0059918579457
7680,,A,Vientiane,Normal,Male,Electronic accessories,,10,,2072.834317637419,2022-02-26,14:34,Ewallet,797.2439683220844,4.761905,1275.590349315335,15.07213311608903,17.974855,102.630867,OOF-11-A8RF,79.72439683220844,1275.590349315335
7681,,A,Bangkok,Normal,Female,Sports and travel,,13,,3100.502433687258,2022-07-07,17:31,Ewallet,1192.5009360335607,4.761905,1908.0014976536972,13.883586698914348,13.736717,100.523186,KZR-70-RWM9,91.73084123335083,1908.0014976536972
7682,,D,Bangkok,Normal,Female,Food and beverages,,16,,2693.0528684461883,2022-02-21,16:35,Credit card,1035.7895647869955,4.761905,1657.2633036591928,14.736611434050568,13.736717,100.523186,OLD-18-TSTW,64.73684779918722,1657.2633036591928
7683,,F,Vientiane,Normal,Male,Fashion accessories,,19,,5303.55531486062,2022-03-13,10:28,Credit card,2039.8289672540845,4.761905,3263.7263476065355,19.47999596347237,17.974855,102.630867,YLU-33-922J,107.35941932916235,3263.7263476065355
7684,,E,Bangkok,Member,Male,Fashion accessories,,16,,2982.82758683025,2022-08-29,12:42,Credit card,1147.241379550096,4.761905,1835.5862072801538,15.517947043541268,13.736717,100.523186,QVV-51-C66A,71.702586221881,1835.5862072801538
7685,,B,Luang Prabang,Normal,Male,Fashion accessories,,19,,1700.6111492443852,2022-11-20,17:33,Cash,654.0812112478404,4.761905,1046.5299379965447,14.613484434093358,19.889271,102.133453,XPD-00-PV79,34.42532690778108,1046.5299379965447
7686,,C,Luang Prabang,Normal,Male,Electronic accessories,,19,,4062.119396637949,2022-04-10,18:13,Credit card,1562.353614091519,4.761905,2499.7657825464303,14.203295627621065,19.889271,102.133453,IPU-08-TUV5,82.22913758376416,2499.7657825464303
7687,,A,Luang Prabang,Normal,Male,Sports and travel,,13,,2238.340664768373,2022-12-04,13:47,Ewallet,860.9002556801433,4.761905,1377.4404090882294,10.980713740306088,19.889271,102.133453,BPV-63-08YH,66.22309659078026,1377.4404090882294
7688,,C,Luang Prabang,Normal,Male,Health and beauty,,15,,4429.120266018731,2022-06-04,16:09,Ewallet,1703.5077946225888,4.761905,2725.612471396142,17.587875367132725,19.889271,102.133453,GIT-63-UL1N,113.56718630817258,2725.612471396142
7689,,C,Bangkok,Member,Female,Sports and travel,,14,,2154.493872206725,2022-02-28,16:39,Credit card,828.6514893102789,4.761905,1325.8423828964462,10.714079037585659,13.736717,100.523186,IXP-05-ASHB,59.189392093591344,1325.8423828964462
7690,,D,Vientiane,Normal,Female,Electronic accessories,,10,,1567.4509217902707,2022-10-02,16:10,Credit card,602.8657391501041,4.761905,964.5851826401666,15.503654514883427,17.974855,102.630867,XPT-95-NQ93,60.28657391501041,964.5851826401666
7691,,E,Vientiane,Member,Male,Fashion accessories,,17,,3760.4183828347172,2022-09-16,13:12,Cash,1446.3147626287373,4.761905,2314.10362020598,9.397154670720006,17.974855,102.630867,IMN-91-1HX7,85.07733897816102,2314.10362020598
7692,,A,Vientiane,Member,Female,Food and beverages,,16,,3024.2626682379405,2022-07-20,16:52,Credit card,1163.1779493222848,4.761905,1861.0847189156557,7.216346626494307,17.974855,102.630867,MTU-40-3WU1,72.6986218326428,1861.0847189156557
7693,,C,Chiang Mai,Normal,Male,Fashion accessories,,14,,2090.9975542399034,2022-10-22,16:50,Cash,804.2298285538088,4.761905,1286.7677256860943,6.946449609469942,18.796143,98.979263,ABX-19-L7C2,57.444987753843485,1286.7677256860943
7694,,A,Vientiane,Normal,Female,Health and beauty,,19,,5877.485613459643,2022-11-18,16:54,Credit card,2260.57138979217,4.761905,3616.9142236674725,14.518382850361977,17.974855,102.630867,GLZ-31-N2E2,118.97744156800896,3616.9142236674725
7695,,B,Chiang Mai,Member,Male,Home and lifestyle,,19,,2480.7964193971193,2022-11-25,11:23,Cash,954.152468998892,4.761905,1526.6439503982274,9.919323957193853,18.796143,98.979263,HGD-40-KAAY,50.218550999941684,1526.6439503982274
7696,,D,Vientiane,Member,Male,Food and beverages,,16,,1986.5197746577187,2022-10-11,16:24,Credit card,764.0460671760457,4.761905,1222.473707481673,9.125739328885903,17.974855,102.630867,YNT-80-0CR9,47.75287919850285,1222.473707481673
7697,,B,Luang Prabang,Normal,Female,Fashion accessories,,19,,5258.272484899191,2022-06-25,13:56,Credit card,2022.4124941919963,4.761905,3235.8599907071944,13.88088994034701,19.889271,102.133453,HHF-67-NRN4,106.44276285221034,3235.8599907071944
7698,,A,Vientiane,Member,Female,Food and beverages,,12,,634.5235838777332,2022-04-08,10:36,Credit card,244.04753226066663,4.761905,390.4760516170666,5.385046316982528,17.974855,102.630867,ANK-65-TAI1,20.33729435505555,390.4760516170666
7699,,A,Chiang Mai,Normal,Female,Home and lifestyle,,17,,1773.5389711996918,2022-12-15,16:51,Cash,682.130373538343,4.761905,1091.4085976613487,8.693384779770117,18.796143,98.979263,GZX-57-46JK,40.12531609049076,1091.4085976613487
7700,,E,Luang Prabang,Normal,Female,Sports and travel,,14,,2877.225945273593,2022-07-01,16:29,Ewallet,1106.6253635667665,4.761905,1770.6005817068265,10.108209279756313,19.889271,102.133453,XKD-89-52IF,79.04466882619761,1770.6005817068265
7701,,C,Chiang Mai,Member,Female,Electronic accessories,,11,,1036.6085096357415,2022-09-29,18:44,Cash,398.6955806291313,4.761905,637.9129290066102,15.62560385910797,18.796143,98.979263,SLX-86-FEQU,36.24505278446648,637.9129290066102
7702,,C,Bangkok,Normal,Female,Fashion accessories,,11,,3391.3992189894625,2022-02-04,14:20,Credit card,1304.384314995947,4.761905,2087.0149039935154,13.175018707456259,13.736717,100.523186,GUH-89-SP9U,118.58039227235882,2087.0149039935154
7703,,B,Bangkok,Normal,Female,Health and beauty,,13,,2244.9812037851125,2022-11-27,11:45,Ewallet,863.4543091481203,4.761905,1381.5268946369924,17.839829256896742,13.736717,100.523186,KQS-99-KMW6,66.4195622421631,1381.5268946369924
7704,,D,Bangkok,Normal,Female,Sports and travel,,16,,3317.0345518358913,2022-12-29,14:39,Cash,1275.7825199368813,4.761905,2041.25203189901,10.017595444977603,13.736717,100.523186,UKU-93-XBSA,79.73640749605508,2041.25203189901
7705,,F,Luang Prabang,Member,Male,Fashion accessories,,19,,1780.244917619654,2022-03-28,13:33,Cash,684.7095836998669,4.761905,1095.535333919787,9.446614884131234,19.889271,102.133453,MVP-86-46V4,36.03734651051931,1095.535333919787
7706,,C,Luang Prabang,Member,Female,Sports and travel,,13,,1654.0979809471164,2022-06-07,17:31,Ewallet,636.1915311335063,4.761905,1017.90644981361,5.497961128475158,19.889271,102.133453,XXD-08-R2M4,48.93781008719279,1017.90644981361
7707,,E,Chiang Mai,Member,Female,Health and beauty,,18,,3812.4439829396647,2022-11-21,13:29,Credit card,1466.324608822948,4.761905,2346.1193741167167,19.275759509575295,18.796143,98.979263,GSB-11-1WUD,81.46247826794155,2346.1193741167167
7708,,B,Luang Prabang,Normal,Male,Fashion accessories,,11,,2143.722647599097,2022-04-26,14:29,Ewallet,824.5087106150373,4.761905,1319.2139369840597,12.522382195926024,19.889271,102.133453,VRT-22-NOFT,74.95533732863976,1319.2139369840597
7709,,B,Vientiane,Member,Male,Home and lifestyle,,15,,3839.019387220548,2022-01-08,16:26,Credit card,1476.5459181617491,4.761905,2362.473469058799,12.537858720407225,17.974855,102.630867,EVS-24-IXFC,98.43639454411661,2362.473469058799
7710,,F,Chiang Mai,Member,Male,Home and lifestyle,,13,,1586.0081435811885,2022-04-17,14:12,Ewallet,610.0031321466109,4.761905,976.0050114345776,18.851542180183976,18.796143,98.979263,BNH-01-EEZA,46.92331785743161,976.0050114345776
7711,,E,Vientiane,Member,Male,Health and beauty,,15,,3328.814372155483,2022-04-17,13:30,Cash,1280.313220059801,4.761905,2048.501152095682,9.348773538928697,17.974855,102.630867,UBO-23-IIRD,85.3542146706534,2048.501152095682
7712,,D,Luang Prabang,Normal,Female,Food and beverages,,19,,2425.4189983993956,2022-04-24,16:44,Cash,932.8534609228443,4.761905,1492.565537476551,9.981591950686187,19.889271,102.133453,LVN-86-F57H,49.09755057488654,1492.565537476551
7713,,E,Vientiane,Normal,Female,Health and beauty,,18,,3682.002260411843,2022-01-10,13:25,Cash,1416.1547155430164,4.761905,2265.8475448688264,14.845215415927147,17.974855,102.630867,QEQ-48-2ODZ,78.67526197461203,2265.8475448688264
7714,,D,Luang Prabang,Member,Male,Food and beverages,,19,,3976.8529803649308,2022-10-11,13:33,Credit card,1529.5588386018965,4.761905,2447.2941417630345,16.777639323490916,19.889271,102.133453,ZLL-78-1YSS,80.50309676852086,2447.2941417630345
7715,,E,Luang Prabang,Member,Male,Fashion accessories,,18,,1506.2070411390075,2022-03-01,14:07,Credit card,579.3104004380798,4.761905,926.8966407009277,15.489660881487367,19.889271,102.133453,VVW-87-PGPS,32.18391113544888,926.8966407009277
7716,,E,Vientiane,Member,Female,Food and beverages,,18,,3503.602958011726,2022-09-23,13:58,Ewallet,1347.5395992352792,4.761905,2156.063358776447,16.83077423783417,17.974855,102.630867,OMY-93-VKZO,74.86331106862661,2156.063358776447
7717,,A,Bangkok,Normal,Female,Fashion accessories,,18,,991.871243785574,2022-04-12,11:24,Credit card,381.48893991752846,4.761905,610.3823038680456,13.626620589358957,13.736717,100.523186,VPP-17-DABR,21.19382999541825,610.3823038680456
7718,,B,Luang Prabang,Member,Female,Fashion accessories,,12,,2187.7775442890375,2022-03-04,15:02,Credit card,841.4529016496298,4.761905,1346.3246426394078,17.942352240674055,19.889271,102.133453,ZYS-00-5FQ1,70.12107513746915,1346.3246426394078
7719,,E,Chiang Mai,Normal,Female,Electronic accessories,,18,,4200.402438685791,2022-06-24,14:21,Ewallet,1615.5393994945348,4.761905,2584.8630391912557,13.251600951037458,18.796143,98.979263,JGV-72-AJ66,89.7521888608075,2584.8630391912557
7720,,F,Chiang Mai,Normal,Male,Fashion accessories,,12,,851.2381144487649,2022-07-16,18:52,Credit card,327.3992747879865,4.761905,523.8388396607784,8.440109408768137,18.796143,98.979263,WIX-76-55HY,27.283272898998874,523.8388396607784
7721,,E,Bangkok,Normal,Female,Food and beverages,,19,,5625.231433100114,2022-11-08,18:48,Ewallet,2163.5505511923516,4.761905,3461.680881907763,13.125516597479274,13.736717,100.523186,XCR-92-G35N,113.87108164170272,3461.680881907763
7722,,C,Vientiane,Member,Male,Electronic accessories,,12,,2055.3172598070973,2022-08-10,13:48,Credit card,790.5066383873451,4.761905,1264.8106214197524,15.694170277354319,17.974855,102.630867,ELE-36-6XSP,65.87555319894543,1264.8106214197524
7723,,B,Bangkok,Member,Male,Electronic accessories,,14,,4143.835243271586,2022-07-09,11:17,Credit card,1593.7827858736866,4.761905,2550.0524573978987,14.80363009122367,13.736717,100.523186,ZSJ-60-KJOY,113.84162756240619,2550.0524573978987
7724,,C,Vientiane,Normal,Male,Fashion accessories,,15,,1198.8538523954169,2022-05-08,14:32,Cash,461.09763553669876,4.761905,737.7562168587181,8.645251444561037,17.974855,102.630867,QXQ-25-N1J7,30.73984236911325,737.7562168587181
7725,,B,Bangkok,Normal,Female,Health and beauty,,18,,5381.544141883422,2022-11-30,12:58,Credit card,2069.8246699551623,4.761905,3311.7194719282597,5.616173420061778,13.736717,100.523186,RVC-60-A092,114.99025944195347,3311.7194719282597
7726,,C,Luang Prabang,Normal,Male,Health and beauty,,10,,803.9124585059014,2022-02-15,15:16,Ewallet,309.1970994253467,4.761905,494.7153590805548,8.787211405858994,19.889271,102.133453,XIL-87-RJRV,30.919709942534674,494.7153590805548
7727,,E,Chiang Mai,Normal,Female,Home and lifestyle,,17,,2923.811429154905,2022-03-10,10:34,Ewallet,1124.5428573672712,4.761905,1799.2685717876338,19.760631068805793,18.796143,98.979263,PRU-79-IP3N,66.1495798451336,1799.2685717876338
